L74|Determinantes de los precios relativos de la vivienda: Bogotá versus Medellín|No abstract is available for this item.
L74|Ипотека В Рф|В 1 кв. 2015 г. кредитными организациями предоставлено 135184 ипотечных жилищных кредитов (ИЖК) на сумму 218,13 млрд руб., что меньше на 31,76% по количеству и на 34,85% по сумме предоставленных кредитов в 1 кв. 2014 г. В 2015 г. происходит существенное увеличение средневзвешенной ставки по ИЖК в рублях: по выданным с начала года до 14,53% на 2,08 п.п. и выданным в течение марта до 14,7% на 1,53 п.п.
L74|Рынок Недвижимости Рф|В январе – апреле 2015 г. организациями всех форм собственности построено 295,1 тыс. квартир площадью 23,4 млн кв. м, что по площади составляет 128,4% к соответствующему периоду 2014 г. Средняя фактическая стоимость строительства 1 кв. м общей площади жилых домов в I кв. 2015 г. выросла на 1,25% по сравнению с I кв. 2014 г. и составила 39,79 тыс. руб. Объем регистрации прав фи- зических лиц на земельные участки (1,358 млн акта) в I кв. 2015 г. увеличился по сравнению с I кв. 2014 г. на 8,23%. В январе – апреле 2015 г. предоставлено 184426 ИЖК на сумму 297,819 млрд руб., что меньше ИЖК, выданных в январе – апреле 2014 г. по количеству кредитов на 36,75% и в денежном выражении – на 39,66%. В апреле 2015 г. средневзвешенная ставка по ИЖК, выданным в течение месяца в рублях, составила 14,05% после 14,7% в марте.
L74|Ипотека В Рф|За пять первых месяцев 2015 г. снижение объема ипотечного жилищного кредитования (ИЖК) по сравне- нию с соответствующим периодом 2014 г. составило 38,34% по количеству предоставленных кредитов и 40,96% в стоимостном выражении. За этот срок предоставлено 228230 ИЖК на сумму 372,754 млрд руб. Остаточная задолженность по ИЖК на 1 июня 2015 г. выросла на 20,51% по сравнению с 1 июня 2014 г. и составила 3,586 трлн руб. В 2015 г. доля просроченной задолженности в остаточной задолжен- ности повысилась на 1 июня по ИЖК в рублях до 0,96%, а по кредитам в иностранной валюте за этот же период до 15,63%. Средневзвешенная ставка по ИЖК в рублях, выданным в течение месяца, составила 13,46% в мае 2015 г., снизившись по сравнению с максимальным значением в феврале текущего года на 1,25 п.п. В 2015 г. общее количество ИЖК в иностранной валюте составило 42 кредита.
L74|Ипотека В Рф|Объем ИЖК, предоставленных во II кв. 2015 г., составил 242,53 млрд руб., что на 44,23% меньше объ- ема ИЖК за II кв. 2014 г. Величина остаточной задолженности по ИЖК на 1 июля 2015 г. достигла 3,608 трлн руб. Доля просроченной задолженности по ИЖК в рублях в остаточной задолженности состави- ла 0,98% на 1 июля 2015 г. против 0,92% на 1 апреля 2015 г. Доля задолженности по дефолтным ИЖК, с просроченными свыше 180 дней платежами, относительно общей задолженности на 1 июля 2015 г. увеличилась до 2,08%. Средневзвешенная ставка по выданным в июне 2015 г. ИЖК в рублях составила 13,29%, а средневзвешенная за полгода – 14,04%. В рамках государственной программы субсидирова- ния процентных ставок по ипотечным кредитам на покупку жилья в новостройках (ставка не более 12%) за II кв. 2015 г. выдано 52 тыс. кредитов на сумму более 90 млрд руб., что составляет 38% объема предоставленных за этот период ИЖК.
L74|Рынок Недвижимости Рф|В январе–августе 2015 г. построено 45,01 млн кв. м жилья, что на 9,25% больше, чем за соответствующий период предыдущего года. Средняя фактическая стоимость строительства 1 кв. м общей площади жилых домов в 1-м п/г 2015 г. снизилась на 9,83% по сравнению со 2-м п/г 2014 г. и составила 39,44 руб., а соотношение между ценой 1 кв. м жилья общей площади на первичном рынке жилья и стоимостью строительства 1 кв. м жилья увеличилось за тот же срок на 6,48% и достигло 132,35%. В январе–июле 2015 г. предоставлено 338569 ИЖК на сумму 557461 млрд руб., что на 60,12% в денежном выражении меньше, чем за тот же период 2014 г. Просроченная задолженность по ИЖК в рублях на 1 августа 2015 г. составила 34,86 млрд руб., при этом ее доля в остаточной задолженности увеличилась на 0,10 п.п. относительно 1 августа 2014 г. По данным ЦБ РФ, в июле 2015 г. средневзвешенная ставка по ИЖК, выданным в течение месяца в рублях, снизилась относительно ее максимального значения 1 марта 2015 г. на 1,27 п.п. до 13,44%.
L74|Ипотека В Рф|С начала года до 1 сентября 2015 г. предоставлено 396198 ИЖК на сумму 653,25 млрд руб. Это меньше объема кредитования за соответствующий период 2014 г. по количеству (на 36,24%) и в стоимост- ном выражении (на 39,14%), остаточная задолженность по ИЖК в 3,7 трлн руб. на 15,64% превысила задолженность на 1 сентября 2014 г. Задолженность по ИЖК без просроченных платежей на 1 сентя- бря 2015 г. увеличилась до 3,47 трлн руб., в процентах от общей суммы задолженности уменьшилась на 0,3 п.п. и составила 93,73%. Средневзвешенная за месяц ставка по ИЖК в рублях с 1 апреля 2015 г. по 1 сентября уменьшилась на 0,75 п.п. и стала равной 13,78%.
L74|Ипотека В Российской Федерации|За три квартала 2015 г. Предоставлено 461232 ИЖК на сумму 761,8 млрд руб., что ниже объема кредитов за соответствующий период 2014 г. в денежном выражении на 38% и на 35% по количеству кредитов. На 1 октября 2015 г. доля ИЖК в рублях от объема потребительских кредитов составила 18,73%, что ниже на 0,65 п.п. соответствующей доли на 1 октября 2014 г. Просроченная задолженность по ИЖК в рублях в процентах от остаточной задолженности на ту же дату увеличилась на 0,17 п.п. до 1,02%. Средневзвешенная ставка по Российской Федерации по ИЖК в рублях, выданным в сентябре 2015 г., составила 13,12% против максимального значения в 14,71% за февраль 2015 г.
L74|Good and bad innovations in the housing sector - General background and a policy proposal|"Purpose – The purpose is to propose a classification system for techniques to increase awareness of the uncertainties and risk connected to new techniques and materials, especially when the buyer is a non-professional client. The new classification system should increase information flow and decrease the problem occurring in principal-agent relationships in terms of moral hazard. The aim is also to shift the focus of the discussion from the quantity of innovations to how incentives can be created to further ""good"" innovations and to reduce the risk of ""bad"" innovations. The paper explores how housing firms in Sweden, municipal and private firms, are positioning themselves to implement new techniques and contracts in the construction sector. Design/methodology/approach – The paper combines a literature review with an on-line questionnaire in combination with three face-to-face semi-structured interviews. The key data were collected from actors that build for their own management. Findings – The paper reports two main findings. First, actors that build for their own management are risk-averse. Second, it seems that a classification system could be a good way to handle the uncertainties and risk connected to innovations in the housing construction sector. The study also underlines the need for an active public sector which takes responsibility for helping the sector to open up for more firms that will invest in the right kind of innovations. Originality/value – The paper is one of the few that focus on discussing the potential of shifting the focus from the quantity of innovations to how incentives can be created to further ""good"" innovations and to reduce the risk of ""bad"" innovations. Also, it proposes a two-step classification system for new technical innovation to achieve increased transparency and reduced information asymmetry in the construction sector."
L74|Corporate Social Responsibility In Small Businesses Construction Companies From Puebla, Mexico Responsabilidad Social Empresarial En Las Pequenas Empresas Constructoras De Puebla, Mexico|This research examines Corporate Social Responsibility in small construction companies located in Puebla Mexico. This research was applied to support the theoretical framework and empirical research. The sample was composed of 53 small construction companies. A questionnaire was applied. We found the practice of common actions of Corporate Social Responsibility. These include operating with a code of business ethic; as well as considering the consumption of water and energy for the protection of the environment.
L74|Strategic Analysis For Development Of Brick Producers In Saltillo City, Coahuila, Mexico, Analisis Estrategico Para El Desarrollo De Los Productores De Ladrillo En La Ciudad De Saltillo, Coahuila, Mexico|The manufacture of handmade bricks in Saltillo, Coahuila, has not modernized its processes and continues to pollute. In 15 years, 60% of producers have disappeared. The main objective of this research is to analyze factors that influence business management, to contribute to the design of public policies and strengthen decision-making. The survey instrument was applied to 74 owners. The research design was not experimental. The study is descriptive and transversal. The results show that 84% do not have basic services. 89% have no landline, however 88% have cell; 62% have no email; 95% do not use online banking and 100% have no website. Informality prevails, and 91% do not bill. The most pressing needs were found in formalization, business management, marketing, finance and production. If appropriate measures are not taken, this activity is not sustainable for the regional environment that involves constant degradation of ecosystems.
L74|Construction corrupts: empirical evidence from a panel of 42 countries|The construction sector, whether privately or publicly financed, is characterized by potentially large rents and government intervention making it vulnerable to corruption. Consistent with this, both case-study and survey evidence has been provided highlighting the problem of malfeasance in this sector. In this article, we test the proposition that a bigger construction sector is likely to be inimical to clean government based on a panel of 42 countries over the period 1995–2011. We control for a range of potentially confounding variables and the expectation that corrupt public officials may favor the development of this sector because it increases the volume of rents available to them. Our empirical evidence shows that a larger construction sector will tend to increase perceptions of the extent to which public power is exercised for private gain. Copyright Springer Science+Business Media New York 2015
L74|Is Your Boss Really Smarter Than You Are? The Influence of the Length of Employment and the Level of Hierarchy on Employee Knowledge about Risk Management|This research paper deals with knowledge about risk management; in particular, it examines employee knowledge about handling risks in the construction sector. A survey was conducted among personnel working in the construction business; research methodology is based on a standardised questionnaire. Respondents from all levels of hierarchy and with different lengths of employment are compared in order to find out the influence of these factors on know-how and skills. In the second step data was analysed with statistical methods, such as standard deviation or correlation of different variables. As a main result with regard to the length of service, two groups of employees can be distinguished: Employees with less and employees with more than two years in a company. Two years of service form a kind of threshold, up to which the knowledge increases markedly, while after that it only grows at a slower pace. In terms of the level of hierarchy an almost linear trend was observed, confirming that there is a strong relationship between position within the company and knowledge about risk management: The higher the level of hierarchy, the greater the knowledge of the employees.
L74|Dynamics of the Main Economic Indicators in the Construction Sector in Bulgaria, 2009-2013|The article examines trends of key eco­nomic indicators that characterize the con­struction sector in Bulgaria. Such indicators are the number and structure of enterprises, revenue by type and activities of these enter­prises, production, value added at factor costs, and staff salaries, the number of employees in construction, labor productivity etc. Analyzed is the impact of various factors on these indi­cators. The conclusions may be summarized as follows – the main economic indicators characterizing the construction sector for the analyzed period 2009-2013, form the trend of absolute and relative decline as a result of the negative impact of the unfolding financial and economic crisis. In the analyzed period, the revenue from the construction in the GDP of Bulgaria is declining.
L74|Стан Та Перспективу Розвитку Будівельного Ринку України<BR>[The state and prospects of development of Ukraine building market]|Трансформаційні процеси та високий рівень біфуркацій у зовнішньому соціально-економічному середовищі обумовили потребу у проведенні дескриптивних маркетингових досліджень будівельного ринку України для зниження рівня інформаційної невизначеності. Своєчасну поінформованість автор розглядає як конкурентну перевагу провайдера будівельного ринку, тому що забезпечення керівництва фірми аналітичними висновками про зміну маркетингового середовища або ефективності маркетингових інструментів сприяє зниженню ризику при прийнятті управлінських рішень та удосконалюванню системи маркетингового управління.
L74|A Literature Review on the Sediment Transport Process in Shallow-Grade Culverts and Storm Sewers|Sedimentation of fine muddy material in culverts and storm sewers becomes an important issue in Texas coastal plain shallow-grade drain systems. It leads to a reduction inflow capacity with time and an associated high cost of cleaning. It may not be possible to maintain the required 2 feet per second along sewer in time. The objective of study is to conduct an extensive literature review, and field survey to implement physical experiment for quantifying the sediment transport process in shallow grade culverts and storm sewers. The previous studies indicate that culverts or sewers should be designed to transport fine grains as a suspended load and transport granular sediments as a bed load, and to erode the sediment deposition with high flow velocity to achieve self-cleaning. The suspended load, bed load and bed erosion sediment transport equations have been developed as the function of the sediment grain size, the sediment concentration, the slope of the culverts or sewers, the bed roughness. To quantify the sediment characteristics, three samples were collected from the culvert, the ditch and the sewer located in Orange County of southeast Texas. The sieve analysis indicates that d50 are greater than 0.5mm and d65 are greater than 1mm for all the samples. However, more fine particles are included in the sewer sump and ditch than that in the culvert. The ongoing study is to set up a physical model based on the key variables in the previous transport equation to study the transport process in shallow grade culverts and storm sewers.
L74|Nappe flow regime energy loss in stepped chutes equipped with reverse inclined steps: experimental development|With advances in technology and the invention of the Roller-Compacted Concrete (R.C.C) technique, stepped spillway construction has become much faster than in the past. Due to this, designers have become more interested in using this kind of chute as one of the best energy dissipaters. Along with the increasing use of stepped spillways, researchers have focused on increasing the efficiency of this hydraulic structure. They have proposed different methods to achieve this. Step geometry optimization, regarding flow regime type, is one of these efforts. In this experimental research, reverse inclined steps have been applied for three degrees (7o, 10 o, and 12o) to investigate their effect on the energy dissipation rate in the Nappe Flow Regime of stepped spillways. Energy loss rates obtained from the reverse inclined steps have been compared with the energy loss rate in a horizontal step. Results indicate a slight increase in the energy loss rate when the reverse inclined steps have been applied in the Nappe Flow Regime of stepped spillways.
L74|The Effects of School Construction on Student and District Outcomes: Evidence from a State-Funded Program in Ohio|I study an ongoing state-subsidized program of rebuilding and renovating Ohio's K-12 public schools and investigate the effect of improved facility quality on student and school district outcomes. The completion of a project increases public school enrollment and district property values. Test scores do not measurably improve upon completion and suffer significant reductions during construction. The implied willingness to pay for a project is lower than total costs but greater than the cost borne by district residents. While the program led to a narrowing in expenditures across district wealth, I find little evidence that it reduced disparities in student outcomes.
L74|L’usage du bois dans l’éco-construction. Matériau complémentaire et/ou substituable pour la réduction de l’impact environnemental du bâtiment<BR>[The use of wood in green building: a complementary and/or a substituable material for reducing the environmental impact of buildings]|Le bâtiment est un des secteurs les plus polluants, mais il représente aussi aujourd’hui un des secteurs les plus prometteurs en termes d’économie d’énergie. Cela se traduit par la mise en place de solutions innovantes dans un nouveau cadre : l’éco-construction. L’éco-construction impose un cahier des charges très strict. Une des meilleures réponses est venue d’un matériau présent depuis la sédentarisation, le bois. Celui-ci a su se « réinventer » pour venir répondre avec brio à ces nouveaux défis.
L74|A Study On The Use Of Construction Standard Information In The Planning Stage Of The National Road Constructio|The safety and quality of national road facilities must be guaranteed in the project implementation process. So the proper use of the construction standards in the project management planning process is a key success factor of a construction project. This study suggested a way for promote the use of the construction standards. For this purpose, this study was conducted to propose an information structure for construction standards based on WBS and CBS information structures used in the Standard for Digital Quantity Calculation of South Korea and the code numbering system of Korea Construction Standard. And the proposed structure was defined as XML schema so that the project participants could easily exchange or reuse the information and contents of the construction standards.
L74|Barriers Affecting The Project Managers’ Competencies In The Nigerian Construction Industry|This paper aims to determine the barriers affecting the competencies of project managers in the Nigerian construction industry. Project management in the Nigerian construction industry tend not to be of so much adoption, due to that it reflects on the projects. In reflection to understanding the underlying factors that contribute to the barriers faced by the project managers in the construction projects a quantitative approach was used in obtaining the data and the respondents are the project managers. To assist in identifying the factors contributing to the barriers, the Relative Importance Index (RII) was used as analytical tool. As findings, the study revealed that ‘limited understanding of project management, conflicts between project manager and other parties and improper construction methods implementation, delay in sub-contractor’s work’ are the effective factors of the Barriers. It is hoped that this study will become the foundation of further research in the area of project manager’s measures in the Nigerian construction industry.
L74|Effectiveness Of Public Private Partnerships Procurement For Sustainable Development Of Water Supply Projects In Nigeria|Water supply services provision and availability in Nigeria is in poor state. Financing system is not reliable while the services provided remain inferior with inadequate maintenance and repair. This paper is attempted to assess the effectiveness and efficiency of Public private partnerships for sustainable development of water supply in Nigeria, taking Bauchi metropolis. A quantitative approach was adopted to carry out this study. A total of 100 questionnaires were distributed out of which 71 were returned, yielding a response rate of 71% which is considered to be an appropriate. The respondents were selected using simple purposive sampling. The study concluded that ?acceleration of project development?, ?Improve Sustainability? and ?Technology transfer to local project are the most attractive factors towards adopting PPP for the provision of sustainable water supply?. The research has further proved that PPP can be applied to solve the existing water supply problem in the study area and other states of the federation. This research eventually contributes to the present day knowledge in various ways and to the academia in general, this is achieved by identifying the factors that make PPPs attractive to achieved effectiveness and sustainability in water supply sector.
L74|Determining The Key Competitiveness Indicators For Local Construction Contractors In The Libyan Construction Industry|The enhancement of the competitiveness of a construction company is one of the most important strategic tasks in construction industry and the concept of competitiveness has become a centre of attraction both locally and internationally. This study attempts to determine the key competiveness indicators of the local construction contractors in the construction industry based on three important indictors namely management skills, technical ability and corporate image of the local construction contractors. Questionnaire survey was administered to 120 contractors randomly. Of these, only 93 were returned and analyzed. The findings of this study could succeed in determining some useful indicators for the local construction contractors’ competitiveness from the 3 used indicators “management skills aspect, technical ability aspect or even corporate image aspect. For instance, the two important factors that are perceived to be of greatest importance in determining the level of competitiveness with regard to the category of “management skills of the local construction contractors” was ranked the first important “Previous records about construction delays” with “RII=0.868”, followed by “Number of quality awards and punishments” was ranked the second with “RII=0.793”. The study was also suggested several strategies one of these strategies is “increasing the communication and coordination among functional departments”.
L74|Determining The Factors Affecting The Performance Of Construction Projects In Libya|This paper aimed to determine the factors affecting the performance of construction projects in Libya. The study was precisely conducted in the city of Misurata located in the west part of Libya. A structured questionnaire was designed to serve as the instrument for the collection of data which was administered on 50 randomly selected indigenous construction firms. Out of the 50 questionnaires sent out, only 42 were retrieved representing a response rate of 84%. Based on the finding, five among the 9 identified factors were chosen by the respondents as the most important factors affecting the performance of construction projects. The five factors identified are those with the highest RII ranking. They include: risk management, quality management, communication management, cost management, and human resource management. It was also found that the common attributes or factors that affected the project performance in projects are mostly caused by poor risk management (30%). This means that 30% of the factors affecting the project performance of Misurata Libyan construction companies are risk management related. And the fact is that this area should not be neglected but should be given more attention.
L74|What does Brunei teach us about using Human Development Index rankings as a policy tool?|The Bruneian Government has set an ambitious target to achieve a top 10 ranking on the United Nations Development Programme's (UNDP) Human Development Index (HDI) by 2035. To achieve its objective (described in a national strategy document called the Wawasan 2035), Brunei's economy needs to grow by 6% to 7%. Is setting an HDI target a good way to govern Brunei's policyâ€ making? Is it a good way to govern any country's policyâ€ making? In this article, we look at the role of HDIâ€ rank targets in economic and fiscal policy. We show that such a headline target (much like a profit target in a private company) automatically sets targets for growth in various economic sectors and fiscal policy targets. As such, HDIâ€ rank targeting may provide a useful mechanism for coâ€ ordinating development policies and for monitoring progress against a wide range of development goals using only one number.
L74|IWH-Bauumfrage zum Jahresauftakt 2015: Hoffnungsträger Wohnungsmodernisierung|Das Baugewerbe in Ostdeutschland dürfte das Jahr 2014, ausgehend von einem witterungsbedingt starken Start und einer anschließenden Abschwächung im Verlauf des Jahres, insgesamt mit einem leichten Plus abgeschlossen haben. Das liegt vor allem am Wohnungsbau, wenngleich sich auch dieser im Verlauf ab-schwächte. Einen Dämpfer hat insbesondere der Wirtschaftsbau erhalten, nachdem sich die Unternehmen infolge der generell schwächeren Konjunktur mit Investitionen zurückgehalten haben. Die Ertragslage der Bauunternehmen hat sich in etwa auf dem Vorjahresstand gehalten. Für das Jahr 2015 ist die Stimmung unter den vom IWH befragten Unternehmen verhalten optimistisch. Insgesamt überwiegen bei den Umsatzerwartungen für das Baugewerbe die Hoffnungen auf eine Expansion gegenüber der Furcht vor Rückgängen, aber eben nur schwach. Besondere Hoffnungen liegen auf der Wohnungsmodernisierung: Der Saldo aus den Auf- und Abwärtserwartungen fällt klar positiv und sogar höher aus als für das Jahr 2014. Hinsichtlich des Wohnungsneubaus bleiben die Unternehmen ebenfalls überwiegend optimistisch, allerdings fällt der Anteil der skeptischen Stimmen etwas höher aus als im Jahr zuvor. Bedenken haben die Bauunternehmen dagegen hinsichtlich der Entwicklung im Wirtschaftsbau und im öffentlichen Bau.
L74|Bidding for Incomplete Contracts: An Empirical Analysis of Adaptation Costs|Procurement contracts are often renegotiated because of changes that are required after their execution. Using highway paving contracts we show that renegotiation imposes significant adaptation costs. Reduced form regressions suggest that bidders respond strategically to contractual incompleteness and that adaptation costs are an important determinant of their bids. A structural empirical model compares adaptation costs to bidder markups and shows that adaptation costs account for 7.5-14 percent of the winning bid. Markups from private information and market power, the focus of much of the auctions literature, are much smaller by comparison. Implications for government procurement are discussed.
L74|Challenges to the Housing Policy in Bulgaria|In Bulgaria the housing of the population is higher than EU average, and the property of homes is at the record level of 96%. However, on the other hand, most of the homes (especially panel ones) are small-sized, not maintained over the years and energy ineffective. Since 2004 the country has a National housing strategy, but none of its three main priorities has had any substantial development. Over 700 000 homes need a complete renovation. The share of uninhabited homes continuously increases up to almost 25% of all. At the same time about 48% of the homes are over-populated. The paper reasons the radical need for establishing a fund of public rented homes. It outlines that an adequate housing policy in the country could not exist in isolation – in conditions of EU lowest tax revenues with GDP.
L74|The World Bank's procurement competition and the Italian construction industry|The World Bank's procurement sector performs yearly operations ranging from $20 to $40 billion, half of which financing civil works. The share of contracts assigned to Italian firms peaked at 4 per cent in 2007-2012 (6 per cent in the civil works sector), significantly improving the level of the previous 2001-2006 period; Italy ranked as the fourth country in overall value. These projects are carried out by a small number of firms, are large in size, situated in relatively close markets (Eastern Europe and Central Asia) and mainly related to transportation. The World Bank's procurement procedures are currently under revision. Both opportunities and risks may arise for Italian firms. Projects will be assessed by looking beyond the initial bid price: quality and life-cycle profitability will be more relevant, representing a potential advantage to Italian firms used to managing large, complex projects. On the other hand, a more widespread use of national procurement procedures could result in a comparative disadvantage for non-local firms.
L74|Der Erklärungsgehalt der regionalen ifo-Indikatoren am Beispiel der Industrie- und Bauumsätze|Der ifo Geschäftsklimaindex für die gewerbliche Wirtschaft Deutschlands gilt als wichtigster und meist-beachteter Frühindikator zur Beurteilung der aktuellen Konjunkturlage in Deutschland. Wenig bekannt ist, dass die ifo-Indikatoren auch für Ostdeutschland und Sachsen zur Verfügung stehen. Aufgrund der schlechteren Datenverfügbarkeit auf der subnationalen Ebene kommt den regionalen ifo-Indikatoren eine noch stärkere Bedeutung als Konjunkturindikatoren zu. Der vorliegende Artikel untersucht, ob die regional vom ifo Institut erhobenen Befragungsergebnisse einen Erklärungsgehalt für die branchen-spezifische Umsatzentwicklung aufweisen. Im Ergebnis wird deutlich, dass die ifo-Indikatoren ihre Aufgabe als Frühindikatoren auch im Verarbeitenden Gewerbe sowie im Bauhauptgewerbe in Ost-deutschland (mit Berlin) und Sachsen zuverlässig erfüllen.
L74|Europäisches Bauvolumen: Moderate Zuwächse im Wohnungsbau sowie im Tiefbau – Ausgewählte Ergebnisse der EUROCONSTRUCT-Winterkonferenz 2013|Nach den aktuellen Analysen der Experten aus den 19 Mitgliedsländern des EUROCONSTRUCT-Netzwerks werden im laufenden Jahr die gesamten Bauleistungen voraussichtlich wieder zunehmen. Die im November 2013 vorgelegte Prognose geht von einem Plus von nahezu 1% aus. Der Anstieg in diesem Jahr folgt auf kräftige Rückgänge in den Jahren 2012 und 2013, als die Bautätigkeit um insgesamt gut 5% bzw. rund 3% zurückgefahren wurde.
L74|Europäischer Wohnungsbau: Moderat aufwärts: Ausgewählte Ergebnisse der EUROCONSTRUCT-Winterkonferenz 2013|Nach den Prognosen der EUROCONSTRUCT-Mitglieder dürften die Wohnungsbauleistungen in den 19 Partnerländern 2014 voraussichtlich wieder moderat zunehmen. Insgesa­mt erwarten die Bauexperten eine Ausweitung des Wohnungsbaus um fast 1½%. In den beiden Vorjahren waren die Bauleistungen preisbereinigt um mehr als 4% bzw. um gut 2% geschrumpft. Die Aussichten für die kommenden Jahre bleiben gedämpft. So wird die Wohnungsbaunachfrage 2015 und 2016 aller Voraussicht nach nur um gut 2% bzw. um knapp 2½% zulegen.
L74|Energiewende 2.0 – Was getan werden muss, um unsere Energieversorgung wieder auf ein sicheres Fundament zu stellen!|Am 28. Januar 2014 veranstaltete das ifo Institut gemeinsam mit dem Bayerischen Handwerkstag ein Symposium unter dem Titel »Energiewende 2.0 – Was getan werden muss, um unsere Energieversorgung wieder auf ein sicheres Fundament zu stellen!«. Die Veranstaltung unter der Moderation von Ursula Heller, Bayerischer Rundfunk, bot mehreren ausgewiesenen Experten aus Politik und Wissenschaft Gelegenheit, zu den Folgen der Energiewende in Deutschland Stellung zu nehmen. Nach der Begrüßung und den einführenden Worten von Heinrich Traublinger, Präsident des Bayerischen Handwerkstages, veranschaulichte Franz Josef Pschierer, Staatssekretär im Bayerischen Staatsministerium für Wirtschaft und Medien, Energie und Technologie, die besonderen Herausforderungen der Energiewende für den Freistaat Bayern und gab einen Ausblick auf die politischen Maßnahmen, die Bayern durchführen wird, um diese Herausforderungen zu meistern. Hans-Werner Sinn, Präsident des ifo Instituts, setzte sich in seinem Vortrag kritisch mit der Energiewende und den daraus entstehenden Problemen für Unternehmen und Verbraucher auseinander. Im Anschluss an diese Präsentation diskutierten, neben Sinn und Traublinger, Bernhard Schwab, Ministerialdirektor im Bayerischen Staatsministerium für Wirtschaft und Medien, Energie und Technologie, Ingo Luge, Vorsitzender der Geschäftsführung E.ON Deutschland, und Gunther Friedl, der Leiter des Ludwig-Fröhler-Instituts, München, die Frage, welche politischen Weichenstellungen notwendig sind, damit die Energiewende für Bürger, Unternehmen und Staat doch noch ein Erfolg werden könnte.
L74|ifo Architektenumfrage: Deutlich erhöhte Auftragsbestände|Nach den Umfrageergebnissen des ifo Instituts hat sich das Geschäftsklima bei den freischaffenden Architekten zu Beginn des ersten Quartals 2014 etwas verbessert. Dies ist überwiegend auf eine optimistischere Einschätzung der Entwicklung in den kommenden sechs Monaten zurückzuführen, während sich die Lageurteile nur unbedeutend aufhellten.
L74|ifo Architektenumfrage: Geschäftsklima erneut verbessert|Das Geschäftsklima bei den freischaffenden Architekten in Deutschland hat sich zu Beginn des zweiten Quartals 2014 weiter verbessert und ist so gut wie seit über 20 Jahren nicht mehr. Das ergab die vierteljährliche Architektenumfrage des ifo Instituts. Die befragten Architekten beurteilten ihre aktuelle Geschäftslage besser als in den beiden Vorquartalen. Nur noch jeder siebte Architekt bewertete seine Lage als »schlecht«. Gleichzeitig bezeichneten 46% der Testteilnehmer ihre momentane Geschäftslage als »gut«.
L74|Weiterhin gedämpfte Baunachfrage in Europa|Nach einem Rückgang der europäischen Bauleistungen in den Jahren 2012 und 2013 von insgesamt rund 8% erwarten die EUROCONSTRUCT-Bauexperten für das laufende Jahr eine leichte Belebung. So dürfte das Bauvolumen in den 19 Partnerländern um fast 1½% wachsen. Diese – wenn auch nur verhalten – positive Entwicklung wird sich den Prognosen nach bis 2016 fortsetzen. Der jeweilige Anstieg in den Jahren 2015 und 2016 dürfte dabei nur geringfügig über der 2%-Marke liegen.
L74|ifo Architektenumfrage: Geschäftslage weiterhin erfreulich gut|Nach den Umfrageergebnissen des ifo Instituts bei den freischaffenden Architekten hat sich das Geschäftsklima zu Beginn des dritten Quartals 2014 ein wenig eingetrübt. Es ist jedoch weiterhin sehr freundlich. Die befragten Architekten schätzten ihre aktuelle Geschäftslage nochmals etwas besser ein als in den vorangegangenen Quartalen.
L74|ifo Architektenumfrage: Sichtlicher Rückgang der Auftragsbestände|Nach den Ergebnissen der vierteljährlichen Umfrage des ifo Instituts bei den freischaffenden Architekten hat sich das Geschäftsklima zu Beginn des vierten Quartals 2014 etwas eingetrübt. Es kann aber weiterhin als recht gut bezeichnet werden.
L74|The employment dimension of construction: a closed input-output analysis|La construcción es fundamental para el crecimiento económico y el empleo. Con un modelo insumo-producto cerrado a partir de la World Input-Output Database y la base insumo-producto multiregional EORA, se analizan los efectos multiplicadores de producto y empleo entre 1995 y 2009. Principales hallazgos son: 1.la construcción tiene multiplicadores totales de producto superiores al promedio de cada economía, pero la relación con los multiplicadores totales de empleo es variante, por lo general sólo son más altos en los países de mayores ingresos; 2.hay tendencias declinantes de los multiplicadores del producto (en menor grado) y del empleo a nivel global y en la construcción; 3.los efectos directos e indirectos se mantienen estables, pero los efectos inducidos han representado la mayor parte de los cambios de efectos totales; 4.en la mayoría de los países, cambios punta a punta en el ranking doméstico de multiplicadores de producción y empleo de la construcción fueron en la misma dirección; 5.los deflactores del costo laboral real por unidad de producto en moneda extranjera son variables clave para explicar las actuaciones de las relaciones de empleo a los multiplicadores de salida.
L74|Carbon leakage and capacity-based allocations: Is the EU right?|Competitiveness and carbon leakage are major concerns for the design of CO2 emissions permits markets. In the absence of a global carbon tax and of border carbon adjustments, output-based allocation is a third-best solution and is actually implemented (Australia, California, New Zealand). The EU has followed a different route; free allowances are allocated to existing or new capacities in proportion to a benchmark, independent of actual production. This paper compares these two schemes in a formal setting and shows that the optimal one is in fact a combination of both schemes, or output-based allocation alone if uncertainty is limited. A key assumption of our analysis is that the short-term import pressure depends both on the existing capacities and the level of demand, which is typical in capital intensive and internationally traded sectors. A calibration of the model is used to discuss the EU scheme for the cement sector in the third phase of the EU-ETS (2013–2020). This allows for a quantification of various policies in terms of welfare, investment, production, company profits, public revenues and leakage.
